path,start_frag,start_off,end_frag,end_off,lfh_size,compressed_size,uncompressed_size,compression,archive,sampling,coil_type,modality,dataset_set,subject,matfile,hardware_coils,field_strength,fov_x,fov_y,nx,ny,nz,nt,tr_ms,te_ms,flip_angle
MultiCoil/Cine/TrainingSet/FullSample/P039/cine_lax.mat,11,1357239633,11,1560053660,162,202813866,202997722,8,training,full,multi,Cine,TrainingSet,P039,cine_lax.mat,30,2.89362,340,300.535714286,224,204,3,28,43.8,1.57,48
MultiCoil/Cine/TrainingSet/FullSample/P039/cine_sax.mat,11,1560053661,11,2495185862,162,935132040,936064192,8,training,full,multi,Cine,TrainingSet,P039,cine_sax.mat,30,2.89362,344,344,256,246,11,26,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P039/cine_lvot.mat,11,2495185863,11,2557810416,163,62624391,62695568,8,training,full,multi,Cine,TrainingSet,P039,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,29,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P040/cine_lax.mat,11,2557810567,11,2760202459,162,202391731,202576748,8,training,full,multi,Cine,TrainingSet,P040,cine_lax.mat,30,2.89362,340,282.321428571,224,168,3,25,43.32,1.53,48
MultiCoil/Cine/TrainingSet/FullSample/P040/cine_sax.mat,11,2760202460,11,3887617866,162,1127415245,1128535760,8,training,full,multi,Cine,TrainingSet,P040,cine_sax.mat,30,2.89362,344,333.25,256,246,10,24,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P040/cine_lvot.mat,11,3887617867,11,3950229662,163,62611633,62682994,8,training,full,multi,Cine,TrainingSet,P040,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,21,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P041/cine_lax.mat,11,3950229813,11,4196698801,162,246468827,246714832,8,training,full,multi,Cine,TrainingSet,P041,cine_lax.mat,30,2.89362,340,264.107142857,224,168,3,20,43.56,1.55,48
MultiCoil/Cine/TrainingSet/FullSample/P041/cine_sax.mat,11,4196698802,12,1141774646,162,1240042979,1241144766,8,training,full,multi,Cine,TrainingSet,P041,cine_sax.mat,30,2.89362,344,311.75,256,204,9,18,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P041/cine_lvot.mat,12,1141774647,12,1204425229,163,62650420,62721723,8,training,full,multi,Cine,TrainingSet,P041,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,22,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P042/cine_lax.mat,12,1204425380,12,1450374038,162,245948497,246194195,8,training,full,multi,Cine,TrainingSet,P042,cine_lax.mat,30,2.89362,340,291.428571429,224,168,3,21,43.32,1.53,48
MultiCoil/Cine/TrainingSet/FullSample/P042/cine_sax.mat,12,1450374039,12,2577725767,162,1127351567,1128473668,8,training,full,multi,Cine,TrainingSet,P042,cine_sax.mat,30,2.89362,344,290.25,256,204,10,19,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P042/cine_lvot.mat,12,2577725768,12,2640412227,163,62686297,62757481,8,training,full,multi,Cine,TrainingSet,P042,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,24,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P043/cine_lax.mat,12,2640412378,12,2886298358,162,245885819,246131758,8,training,full,multi,Cine,TrainingSet,P043,cine_lax.mat,30,2.89362,340,336.964285714,224,204,3,16,43.56,1.55,48
MultiCoil/Cine/TrainingSet/FullSample/P043/cine_sax.mat,12,2886298359,12,4125945123,162,1239646603,1240750025,8,training,full,multi,Cine,TrainingSet,P043,cine_sax.mat,30,2.89362,379,379,256,246,10,17,46.76,1.47,44
MultiCoil/Cine/TrainingSet/FullSample/P043/cine_lvot.mat,12,4125945124,12,4188554949,163,62609663,62681004,8,training,full,multi,Cine,TrainingSet,P043,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,19,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P044/cine_lax.mat,12,4188555100,13,96050168,162,202462203,202646785,8,training,full,multi,Cine,TrainingSet,P044,cine_lax.mat,30,2.89362,340,291.428571429,224,168,3,19,43.32,1.53,48
MultiCoil/Cine/TrainingSet/FullSample/P044/cine_sax.mat,13,96050169,13,1031179598,162,935129268,936060951,8,training,full,multi,Cine,TrainingSet,P044,cine_sax.mat,30,2.89362,344,344,256,246,6,18,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P044/cine_lvot.mat,13,1031179599,13,1093849838,163,62670077,62741310,8,training,full,multi,Cine,TrainingSet,P044,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,21,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P045/cine_lax.mat,13,1093849989,13,1296427602,162,202577452,202762248,8,training,full,multi,Cine,TrainingSet,P045,cine_lax.mat,30,2.89362,340,273.214285714,224,168,3,22,43.56,1.55,48
MultiCoil/Cine/TrainingSet/FullSample/P045/cine_sax.mat,13,1296427603,13,2312186755,162,1015758991,1016751661,8,training,full,multi,Cine,TrainingSet,P045,cine_sax.mat,30,2.89362,344,344,256,246,9,20,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P045/cine_lvot.mat,13,2312186756,13,2374731347,163,62544429,62615774,8,training,full,multi,Cine,TrainingSet,P045,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,23,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P046/cine_lax.mat,13,2374731498,13,2620707109,162,245975450,246221250,8,training,full,multi,Cine,TrainingSet,P046,cine_lax.mat,30,2.89362,340,300.535714286,224,204,3,23,43.8,1.57,48
MultiCoil/Cine/TrainingSet/FullSample/P046/cine_sax.mat,13,2620707110,13,3648799124,162,1028091853,1029008703,8,training,full,multi,Cine,TrainingSet,P046,cine_sax.mat,30,2.89362,344,344,256,246,11,20,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P046/cine_lvot.mat,13,3648799125,13,3711459433,163,62660146,62731584,8,training,full,multi,Cine,TrainingSet,P046,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,24,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P047/cine_lax.mat,13,3711459584,13,3957520977,162,246061232,246308021,8,training,full,multi,Cine,TrainingSet,P047,cine_lax.mat,30,2.89362,340,264.107142857,224,168,3,20,43.56,1.55,48
MultiCoil/Cine/TrainingSet/FullSample/P047/cine_sax.mat,13,3957520978,14,678089636,162,1015535793,1016528265,8,training,full,multi,Cine,TrainingSet,P047,cine_sax.mat,30,2.89362,344,301,256,204,8,18,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P047/cine_lvot.mat,14,678089637,14,740686244,163,62596445,62667784,8,training,full,multi,Cine,TrainingSet,P047,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,21,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P048/cine_lax.mat,14,740686395,14,943020802,162,202334246,202519405,8,training,full,multi,Cine,TrainingSet,P048,cine_lax.mat,30,2.89362,340,318.75,224,204,3,20,43.8,1.57,48
MultiCoil/Cine/TrainingSet/FullSample/P048/cine_sax.mat,14,943020803,14,1785269606,162,842248642,843078294,8,training,full,multi,Cine,TrainingSet,P048,cine_sax.mat,30,2.89362,344,279.5,256,204,9,19,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P048/cine_lvot.mat,14,1785269607,14,1847846042,163,62576273,62647597,8,training,full,multi,Cine,TrainingSet,P048,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,23,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P049/cine_lax.mat,14,1847846193,14,2050129030,162,202282676,202467366,8,training,full,multi,Cine,TrainingSet,P049,cine_lax.mat,30,2.89362,340,336.964285714,224,204,3,24,43.56,1.55,48
MultiCoil/Cine/TrainingSet/FullSample/P049/cine_sax.mat,14,2050129031,14,3177466201,162,1127337009,1128460203,8,training,full,multi,Cine,TrainingSet,P049,cine_sax.mat,30,2.89362,344,344,256,246,10,23,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P049/cine_lvot.mat,14,3177466202,14,3240128642,163,62662278,62733634,8,training,full,multi,Cine,TrainingSet,P049,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,28,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P050/cine_lax.mat,14,3240128793,14,3486478347,162,246349393,246595642,8,training,full,multi,Cine,TrainingSet,P050,cine_lax.mat,30,2.89362,340,336.964285714,224,204,3,19,43.56,1.55,48
MultiCoil/Cine/TrainingSet/FullSample/P050/cine_sax.mat,14,3486478348,15,126382612,162,934871399,935805159,8,training,full,multi,Cine,TrainingSet,P050,cine_sax.mat,30,2.89362,344,344,256,246,11,19,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P050/cine_lvot.mat,15,126382613,15,188992987,163,62610212,62681595,8,training,full,multi,Cine,TrainingSet,P050,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,21,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P051/cine_lax.mat,15,188993138,15,434965403,162,245972104,246218185,8,training,full,multi,Cine,TrainingSet,P051,cine_lax.mat,30,2.89362,383,379.580357143,224,204,3,24,42.6,1.51,48
MultiCoil/Cine/TrainingSet/FullSample/P051/cine_sax.mat,15,434965404,15,1674675860,162,1239710295,1240812628,8,training,full,multi,Cine,TrainingSet,P051,cine_sax.mat,30,2.89362,344,344,256,246,9,22,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P051/cine_lvot.mat,15,1674675861,15,1737288306,163,62612283,62683672,8,training,full,multi,Cine,TrainingSet,P051,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,26,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P052/cine_lax.mat,15,1737288457,15,1940084385,162,202795767,202979723,8,training,full,multi,Cine,TrainingSet,P052,cine_lax.mat,30,2.89362,340,255,224,168,3,21,43.8,1.57,48
MultiCoil/Cine/TrainingSet/FullSample/P052/cine_sax.mat,15,1940084386,15,3067301754,162,1127217207,1128341172,8,training,full,multi,Cine,TrainingSet,P052,cine_sax.mat,30,2.89362,344,247.25,256,162,9,20,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P052/cine_lvot.mat,15,3067301755,15,3129921422,163,62619505,62690818,8,training,full,multi,Cine,TrainingSet,P052,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,23,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P053/cine_lax.mat,15,3129921573,15,3332345428,162,202423694,202608109,8,training,full,multi,Cine,TrainingSet,P053,cine_lax.mat,30,2.89362,340,300.535714286,224,204,3,19,43.8,1.57,48
MultiCoil/Cine/TrainingSet/FullSample/P053/cine_sax.mat,15,3332345429,15,4174596753,162,842251163,843079746,8,training,full,multi,Cine,TrainingSet,P053,cine_sax.mat,30,2.89362,373,373,256,246,9,19,46.76,1.47,43
MultiCoil/Cine/TrainingSet/FullSample/P053/cine_lvot.mat,15,4174596754,15,4237251765,163,62654849,62726265,8,training,full,multi,Cine,TrainingSet,P053,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,23,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P054/cine_lax.mat,15,4237251916,16,188679504,162,246394723,246640845,8,training,full,multi,Cine,TrainingSet,P054,cine_lax.mat,30,2.89362,340,300.535714286,224,204,3,21,43.8,1.57,48
MultiCoil/Cine/TrainingSet/FullSample/P054/cine_lvot.mat,16,188679505,16,251341349,163,62661682,62733085,8,training,full,multi,Cine,TrainingSet,P054,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,25,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P055/cine_lax.mat,16,251341500,16,497175555,162,245833894,246080566,8,training,full,multi,Cine,TrainingSet,P055,cine_lax.mat,30,2.89362,340,300.535714286,224,204,3,30,43.8,1.57,48
MultiCoil/Cine/TrainingSet/FullSample/P055/cine_sax.mat,16,497175556,16,1624300892,162,1127125175,1128250461,8,training,full,multi,Cine,TrainingSet,P055,cine_sax.mat,30,2.89362,344,301,256,204,11,28,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P055/cine_lvot.mat,16,1624300893,16,1686959156,163,62658101,62729731,8,training,full,multi,Cine,TrainingSet,P055,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,33,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P057/cine_lax.mat,16,1686959307,16,1933059836,162,246100368,246347090,8,training,full,multi,Cine,TrainingSet,P057,cine_lax.mat,30,2.89362,342,338.946428571,224,204,3,23,43.44,1.54,48
MultiCoil/Cine/TrainingSet/FullSample/P057/cine_sax.mat,16,1933059837,16,2948381624,162,1015321626,1016312530,8,training,full,multi,Cine,TrainingSet,P057,cine_sax.mat,30,2.89362,368,368,256,246,11,21,46.9,1.47,44
MultiCoil/Cine/TrainingSet/FullSample/P057/cine_lvot.mat,16,2948381625,16,3011043339,163,62661552,62732749,8,training,full,multi,Cine,TrainingSet,P057,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,24,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P058/cine_lax.mat,16,3011043490,16,3257071896,162,246028245,246273825,8,training,full,multi,Cine,TrainingSet,P058,cine_lax.mat,30,2.89362,352,348.857142857,224,204,3,22,43.2,1.53,48
MultiCoil/Cine/TrainingSet/FullSample/P058/cine_sax.mat,16,3257071897,17,202513316,162,1240408554,1241510941,8,training,full,multi,Cine,TrainingSet,P058,cine_sax.mat,30,2.89362,344,247.25,256,162,11,20,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P058/cine_lvot.mat,17,202513317,17,265099522,163,62586043,62657509,8,training,full,multi,Cine,TrainingSet,P058,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,25,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P059/cine_lax.mat,17,265099673,17,511334784,162,246234950,246480582,8,training,full,multi,Cine,TrainingSet,P059,cine_lax.mat,30,2.89362,340,300.535714286,224,204,3,22,43.8,1.57,48
MultiCoil/Cine/TrainingSet/FullSample/P059/cine_sax.mat,17,511334785,17,1639207814,162,1127872868,1128994460,8,training,full,multi,Cine,TrainingSet,P059,cine_sax.mat,30,2.89362,344,268.75,256,204,9,20,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P059/cine_lvot.mat,17,1639207815,17,1701847958,163,62639981,62711298,8,training,full,multi,Cine,TrainingSet,P059,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,25,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P060/cine_lax.mat,17,1701848109,17,1904162630,162,202314360,202498992,8,training,full,multi,Cine,TrainingSet,P060,cine_lax.mat,30,2.89362,340,282.321428571,224,168,3,18,43.32,1.53,48
MultiCoil/Cine/TrainingSet/FullSample/P060/cine_sax.mat,17,1904162631,17,2839121571,162,934958779,935892007,8,training,full,multi,Cine,TrainingSet,P060,cine_sax.mat,30,2.89362,344,279.5,256,204,10,16,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P060/cine_lvot.mat,17,2839121572,17,2901763850,163,62642116,62713495,8,training,full,multi,Cine,TrainingSet,P060,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,21,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P061/cine_lax.mat,17,2901764001,17,3147809453,162,246045291,246291705,8,training,full,multi,Cine,TrainingSet,P061,cine_lax.mat,30,2.89362,359,355.794642857,224,204,3,30,43.08,1.53,41
MultiCoil/Cine/TrainingSet/FullSample/P061/cine_sax.mat,17,3147809454,17,4270956162,162,1123146547,1124270071,8,training,full,multi,Cine,TrainingSet,P061,cine_sax.mat,30,2.89362,344,311.75,256,204,12,28,47.88,1.5,39
MultiCoil/Cine/TrainingSet/FullSample/P061/cine_lvot.mat,17,4270956163,18,38632615,163,62643586,62714960,8,training,full,multi,Cine,TrainingSet,P061,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,33,39.24,1.43,45
MultiCoil/Cine/TrainingSet/FullSample/P062/cine_lax.mat,18,38632766,18,284646673,162,246013746,246260519,8,training,full,multi,Cine,TrainingSet,P062,cine_lax.mat,30,2.89362,367,363.723214286,224,204,3,21,42.84,1.52,48
MultiCoil/Cine/TrainingSet/FullSample/P062/cine_sax.mat,18,284646674,18,1026745102,162,742098267,742840860,8,training,full,multi,Cine,TrainingSet,P062,cine_sax.mat,30,2.89362,344,236.5,256,162,10,19,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P062/cine_lvot.mat,18,1026745103,18,1089376096,163,62630831,62702212,8,training,full,multi,Cine,TrainingSet,P062,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,22,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P063/cine_lax.mat,18,1089376247,18,1335416313,162,246039905,246286340,8,training,full,multi,Cine,TrainingSet,P063,cine_lax.mat,30,2.89362,340,336.964285714,224,204,3,25,43.56,1.55,48
MultiCoil/Cine/TrainingSet/FullSample/P063/cine_sax.mat,18,1335416314,18,2077939303,162,742522828,743265754,8,training,full,multi,Cine,TrainingSet,P063,cine_sax.mat,30,2.89362,344,215,256,162,10,23,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P063/cine_lvot.mat,18,2077939304,18,2140575945,163,62636479,62707937,8,training,full,multi,Cine,TrainingSet,P063,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,30,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P064/cine_lax.mat,18,2140576096,18,2386793711,162,246217454,246463215,8,training,full,multi,Cine,TrainingSet,P064,cine_lax.mat,30,2.89362,340,300.535714286,224,204,3,25,43.8,1.57,48
MultiCoil/Cine/TrainingSet/FullSample/P064/cine_sax.mat,18,2386793712,18,3514804911,162,1128011038,1129134441,8,training,full,multi,Cine,TrainingSet,P064,cine_sax.mat,30,2.89362,344,344,256,246,10,23,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P064/cine_lvot.mat,18,3514804912,18,3577395221,163,62590147,62661553,8,training,full,multi,Cine,TrainingSet,P064,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,29,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P065/cine_lax.mat,18,3577395372,18,3779893327,162,202497794,202682753,8,training,full,multi,Cine,TrainingSet,P065,cine_lax.mat,30,2.89362,340,264.107142857,224,168,3,22,43.56,1.55,48
MultiCoil/Cine/TrainingSet/FullSample/P065/cine_sax.mat,18,3779893328,19,327074981,162,842148788,842977667,8,training,full,multi,Cine,TrainingSet,P065,cine_sax.mat,30,2.89362,344,268.75,256,204,9,21,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P065/cine_lvot.mat,19,327074982,19,389620739,163,62545595,62617064,8,training,full,multi,Cine,TrainingSet,P065,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,23,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P066/cine_lax.mat,19,389620890,19,592175476,162,202554425,202739497,8,training,full,multi,Cine,TrainingSet,P066,cine_lax.mat,30,2.89362,340,255,224,168,3,14,43.8,1.57,48
MultiCoil/Cine/TrainingSet/FullSample/P066/cine_sax.mat,19,592175477,19,1607783458,162,1015607820,1016599104,8,training,full,multi,Cine,TrainingSet,P066,cine_sax.mat,30,2.89362,344,344,256,246,9,15,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P066/cine_lvot.mat,19,1607783459,19,1670440794,163,62657173,62728489,8,training,full,multi,Cine,TrainingSet,P066,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,18,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P067/cine_lax.mat,19,1670440945,19,1916662039,162,246220933,246467222,8,training,full,multi,Cine,TrainingSet,P067,cine_lax.mat,30,2.89362,340,336.964285714,224,204,3,20,43.56,1.55,46
MultiCoil/Cine/TrainingSet/FullSample/P067/cine_sax.mat,19,1916662040,19,3270330034,162,1353667833,1355031940,8,training,full,multi,Cine,TrainingSet,P067,cine_sax.mat,30,2.89362,396,396,256,246,12,20,45.92,1.44,41
MultiCoil/Cine/TrainingSet/FullSample/P067/cine_lvot.mat,19,3270330035,19,3332921354,163,62591157,62662750,8,training,full,multi,Cine,TrainingSet,P067,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,23,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P068/cine_lax.mat,19,3332921505,19,3535266410,162,202344744,202529601,8,training,full,multi,Cine,TrainingSet,P068,cine_lax.mat,30,2.89362,340,291.428571429,224,168,3,21,43.32,1.53,48
MultiCoil/Cine/TrainingSet/FullSample/P068/cine_sax.mat,19,3535266411,20,255790048,162,1015490772,1016484702,8,training,full,multi,Cine,TrainingSet,P068,cine_sax.mat,30,2.89362,344,344,256,246,9,20,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P068/cine_lvot.mat,20,255790049,20,318432620,163,62642409,62713574,8,training,full,multi,Cine,TrainingSet,P068,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,27,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P069/cine_lax.mat,20,318432771,20,520778964,162,202346032,202530996,8,training,full,multi,Cine,TrainingSet,P069,cine_lax.mat,30,2.89362,340,291.428571429,224,168,3,28,43.32,1.53,44
MultiCoil/Cine/TrainingSet/FullSample/P069/cine_sax.mat,20,520778965,20,1647861361,162,1127082235,1128204967,8,training,full,multi,Cine,TrainingSet,P069,cine_sax.mat,30,2.89362,348,348,256,246,10,27,47.88,1.5,40
MultiCoil/Cine/TrainingSet/FullSample/P069/cine_lvot.mat,20,1647861362,20,1710636344,163,62774820,62846160,8,training,full,multi,Cine,TrainingSet,P069,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,32,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P070/cine_lax.mat,20,1710636495,20,1957044345,162,246407689,246653207,8,training,full,multi,Cine,TrainingSet,P070,cine_lax.mat,30,2.89362,340,309.642857143,224,204,3,22,43.8,1.57,47
MultiCoil/Cine/TrainingSet/FullSample/P070/cine_sax.mat,20,1957044346,20,3197212469,162,1240167962,1241271024,8,training,full,multi,Cine,TrainingSet,P070,cine_sax.mat,30,2.89362,344,333.25,256,246,11,21,47.88,1.5,43
MultiCoil/Cine/TrainingSet/FullSample/P070/cine_lvot.mat,20,3197212470,20,3260042519,163,62829887,62901255,8,training,full,multi,Cine,TrainingSet,P070,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,25,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P071/cine_lax.mat,20,3260042670,20,3462446583,162,202403752,202588452,8,training,full,multi,Cine,TrainingSet,P071,cine_lax.mat,30,2.89362,340,282.321428571,224,168,3,28,43.32,1.53,48
MultiCoil/Cine/TrainingSet/FullSample/P071/cine_sax.mat,20,3462446584,21,182781760,162,1015302311,1016293700,8,training,full,multi,Cine,TrainingSet,P071,cine_sax.mat,30,2.89362,344,344,256,246,9,26,47.88,1.5,44
MultiCoil/Cine/TrainingSet/FullSample/P071/cine_lvot.mat,21,182781761,21,245481819,163,62699896,62771619,8,training,full,multi,Cine,TrainingSet,P071,cine_lvot.mat,30,2.89362,340,304.038461538,208,168,1,32,39.24,1.43,46
MultiCoil/Cine/TrainingSet/FullSample/P072/cine_lax.mat,21,245481970,21,447835329,162,202353198,202537412,8,training,full,multi,Cine,TrainingSet,P072,cine_lax.mat,30,2.89362,340,255,224,168,3,20,43.8,1.57,48
